id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1277585595779493888,Mon Jun 29 12:51:57 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GenomeNathan: So you woke wondering 'How can I help crack #COVID19...in my robe and slippers?'

1. Search for email from @GiftOfLife, s…",So woke wondering 'How I help crack ... robe slippers 1 Search email,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GiftofLife,,COVID19,"GenomeNathan, GiftofLife",,"Boca Raton, FL"
1277585600015671296,Mon Jun 29 12:51:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @uniglobalunion: ""Today, all eyes are on Germany as the brave workers there take a stand to win safe work, a collective agreement and to…",`` Today eyes Germany brave workers take stand win safe work collective agreement,"Sentiment(polarity=0.7000000000000001, subjectivity=0.6333333333333333)",0.7000000000000001,0.6333333333333333,en,0,0,uniamericas,,,uniglobalunion,,Montevideo
1277585604411371520,Mon Jun 29 12:51:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WPFWDC: TRIBUTE TO HOWARD CROFT—
Champion for Workers’ Rights, Health Care, DC Statehood &amp; more. WPFW HealDC Special: Mon June 29, 10-1…",TRIBUTE TO HOWARD CROFTChampion Workers Rights Health Care DC Statehood amp WPFW HealDC Special Mon June -1,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714,en,0,0,Drshaga1,,,WPFWDC,,"Maryland, USA"
1277585608144281602,Mon Jun 29 12:52:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Andrew_Adonis: Sacking the Cabinet Secretary in the middle of the COVID19 crisis with no  suitable, let alone better  replacement is Jo…",Sacking Cabinet Secretary middle COVID19 crisis suitable let alone better replacement Jo,"Sentiment(polarity=0.35000000000000003, subjectivity=0.4166666666666667)",0.35000000000000003,0.4166666666666667,en,0,0,Cassand62960032,,,Andrew_Adonis,,
1277585612892188673,Mon Jun 29 12:52:01 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Jacob_Rees_Mogg: A powerful, witty and conservative maiden speech. https://t.co/Xbv9Vnw7Zd",A powerful witty conservative maiden speech,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,0,CraigCh47696121,False,,Jacob_Rees_Mogg,,
1277585616486588418,Mon Jun 29 12:52:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Siftedeu: 🌍  The global startup ecosystem.

From London to LA, Tel Aviv to Tokyo, global #startups advisory Startup Genome maps out how…",The global startup ecosystem.From London LA Tel Aviv Tokyo global advisory Startup Genome maps,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,_agarwala_,,startups,Siftedeu,,
1277585620790099968,Mon Jun 29 12:52:03 +0000 2020,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>",Reasons #COVID19 Insurance Plan is a Must-have | @ModernLifeBlogs #healthinsurance #tips https://t.co/JrX5zFevhz,Reasons Insurance Plan Must-have,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AmitVAngel,False,"COVID19, healthinsurance, tips",ModernLifeBlogs,,India
1277585625915555841,Mon Jun 29 12:52:04 +0000 2020,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>",#Privateequity firms: Stakeholders will ask questions about post-#COVID19 valuations. Revisit your methods and cons… https://t.co/ZRowCqpqGt,Stakeholders ask questions post- valuations Revisit methods cons,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BrianKirbyBDM,False,"Privateequity, COVID19",,,"Detroit, MI"
1277585630252249089,Mon Jun 29 12:52:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Website : https://t.co/XkMvSD4pYR

#opf #COVID19 #Pharmanecia #OPFiCON #Operant #OperantPharmacyFederation… https://t.co/kLWZkfIsfn",Website,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,OperantPharmacy,False,"opf, COVID19, Pharmanecia, OPFiCON, Operant, OperantPharmacyFederation",,,
1277585633196814338,Mon Jun 29 12:52:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BTP1960: Pence, not wearing a mask, encourages everyone to wear masks. 

#CORONAvirus #COVID19 https://t.co/WqqsFRiisP",Pence wearing mask encourages everyone wear masks,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RogerInOntario,False,"CORONAvirus, COVID19",BTP1960,,Ontario Canada
1277585637688766464,Mon Jun 29 12:52:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ianuragthakur: India turned adversity into an opportunity, under @makeinindia we’ve become the world’s 2nd largest PPE kits manufacture…",India turned adversity opportunity weve become worlds nd largest PPE kits manufacture,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,mrigankakumar10,,,"ianuragthakur, makeinindia",,"Guwahati, India"
1277585641593729024,Mon Jun 29 12:52:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InterActionOrg: Last month, experts gathered for a webinar hosted by our protection team to share their collective knowledge and expert…",Last month experts gathered webinar hosted protection team share collective knowledge expert,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,0,0,MoJamesApted,,,InterActionOrg,,Thailand - Madagascar - Egypt
1277585647125934081,Mon Jun 29 12:52:09 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @aryadoctoryet: PSA: if you’re worried about CO2 accumulation from masks, our climate crisis is going to blow your mind

#MedTwitter #CO…",PSA youre worried CO2 accumulation masks climate crisis going blow mind,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ivonnelomeli99,,MedTwitter,aryadoctoryet,,Cuenta de 100tifica:
1277585650322149376,Mon Jun 29 12:52:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @renerworldltd: That idea can  be worked upon to be a better one. 
So work on it today!
And it would come out better. 🤭

Have an innovat…",That idea worked upon better one So work today And would come better Have innovat,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,emmanuelomlaj,,,renerworldltd,,Nigeria
1277585654717788160,Mon Jun 29 12:52:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ciw: THREAD: Thank you, Doctors Witout Borders @MSF_USA, for responding to Immokalee's urgent call for testing and healthcare for Flori…",THREAD Thank Doctors Witout Borders responding Immokalee 's urgent call testing healthcare Flori,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GaryWKinsman,,,"ciw, MSF_USA",,gkinsman@laurentian.ca
1277585658819706880,Mon Jun 29 12:52:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VidadalaRajini: Through #ReStartInAP Package the GoAP  has recognized the need to support Industrial sectors in wake of Covid19 and ena…,Through Package GoAP recognized need support Industrial sectors wake Covid19 ena,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Vardhan04262564,,ReStartInAP,VidadalaRajini,,
1277585663005622273,Mon Jun 29 12:52:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arasaakaran ​​from #TamilNadu, who died at #Manjeri Medical College on 24 December, have been diagnosed with… https://t.co/KXR8betdqF",Arasaakaran died Medical College December diagnosed,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BreakingViews4u,,"TamilNadu, Manjeri",,,FB.com/BreakMovies
1277585667669684226,Mon Jun 29 12:52:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PinkvillaTelly: #BiggBoss13 winner #SidharthShukla is papped in the city amid #COVID19 crisis; See PHOTOS - https://t.co/DRiAuZmQxd #Si…,winner papped city amid crisis See PHOTOS,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BadBoy03177215,False,"BiggBoss13, SidharthShukla, COVID19",PinkvillaTelly,,"Mumbai, India"
1277585671205650432,Mon Jun 29 12:52:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#COVID19 immediate actions required!,immediate actions required,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,melinda_musser,,COVID19,,,United States
1277585675941003267,Mon Jun 29 12:52:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OgbeniDipo: If not that we don't take many things serious in Nigeria, not a single person should be going to pay condolence visit to an…",If n't take many things serious Nigeria single person going pay condolence visit,"Sentiment(polarity=0.03174603174603175, subjectivity=0.46031746031746024)",0.03174603174603175,0.4603174603174602,en,0,0,tire_nii,,,OgbeniDipo,,+234
1277585679371898880,Mon Jun 29 12:52:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aryadoctoryet: PSA: if you’re worried about CO2 accumulation from masks, our climate crisis is going to blow your mind

#MedTwitter #CO…",PSA youre worried CO2 accumulation masks climate crisis going blow mind,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,cameronbaney,,MedTwitter,aryadoctoryet,,"Philadelphia, PA"
1277585683838832640,Mon Jun 29 12:52:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @justin_hart: Y'all! Please don't freak out about rising cases. 
""Who"" is getting #COVID19 matters!
- Avg. age for cases in Florida: 38…",Y'all Please n't freak rising cases `` Who '' getting matters Avg age cases Florida,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RedPant86968154,,COVID19,justin_hart,,
1277585688641355782,Mon Jun 29 12:52:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No it is you that is myopic because you hear them very well,No myopic hear well,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,lively_stone201,,,,,Bonny Island
1277585693640982528,Mon Jun 29 12:52:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HoustonOEM: .@HoustonHealth and its agency partners are announcing the schedule for sites offering free #COVID19 tests the week of June…,agency partners announcing schedule sites offering free tests week June,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,jankomah,,COVID19,"HoustonOEM, HoustonHealth",,"Houston, TX"
1277585696803352576,Mon Jun 29 12:52:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DollarVigilante: Congratulations! We Have Now Hit Peak Herd Stupidity!
#COVID19 
https://t.co/hifuh9OZ6F",Congratulations We Have Now Hit Peak Herd Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,0,Ross_Revenge,False,COVID19,DollarVigilante,,
1277585700544749568,Mon Jun 29 12:52:22 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DrEricDing: This @RonDeSantisFL chest thumping video did not age well. @GovRonDeSantis - please now do the right thing for your people.…,This chest thumping video age well please right thing people,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,0,0,lovingsprouts,,,"DrEricDing, RonDeSantisFL, GovRonDeSantis",,"Spring, TX"
1277585705825427457,Mon Jun 29 12:52:23 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Anticancerfund: ""If we really want to bring the best treatment to the patient, we need a complementary non-profit strategy"". Did you mi…",`` If really want bring best treatment patient need complementary non-profit strategy '' Did mi,"Sentiment(polarity=0.6, subjectivity=0.25)",0.6,0.25,en,0,0,ssinnaeve,,,Anticancerfund,,
1277585711064121345,Mon Jun 29 12:52:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rodriguezmonos: ""Where´s Corona""
One of the big challenges, this summer, for the European authorities will be to control the crowds in…",`` Wheres Corona '' One big challenges summer European authorities control crowds,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,0,na_mima,,,rodriguezmonos,,
1277585715401031680,Mon Jun 29 12:52:25 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Laurie_Garrett: The US #COVID19 crisis is hideous, especially when compared to the rest of the world.
We are failing.
And we imperil no…",The US crisis hideous especially compared rest world.We failing.And imperil,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,WhamHideout,,COVID19,Laurie_Garrett,,
1277585717078765568,Mon Jun 29 12:52:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The staggering ignorance,anger,intimidation &amp;hate revealed by Trump base supporters’ response to #Covid19 &amp;… https://t.co/qpWq7aMvJh",The staggering ignorance anger intimidation amp hate revealed Trump base supporters response amp,"Sentiment(polarity=-0.7666666666666666, subjectivity=0.7000000000000001)",-0.7666666666666666,0.7000000000000001,en,0,0,AlnwickKeith,,Covid19,,,Terra Prime 
1277585721361039362,Mon Jun 29 12:52:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EJDionne: Why is #Trump in such trouble? Partly because he’s losing older voters as a result of his handling of #Covid19, but largely b…",Why trouble Partly hes losing older voters result handling largely b,"Sentiment(polarity=0.060317460317460304, subjectivity=0.3206349206349206)",0.0603174603174603,0.3206349206349206,en,0,0,BlmResists,,"Trump, Covid19",EJDionne,,
1277585726234931202,Mon Jun 29 12:52:28 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @AllenInstitute: #COVID19-infected cells sprout multi-pronged tentacles studded with viral particles that infect other cells according t…,-infected cells sprout multi-pronged tentacles studded viral particles infect cells according,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,eyebeat,,COVID19,AllenInstitute,,
1277585730508861440,Mon Jun 29 12:52:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CBSNews: Big cities like New York have commanded much of the attention as America confronts #COVID19. But how are small towns faring?…,Big cities like New York commanded much attention America confronts But small towns faring,"Sentiment(polarity=0.02159090909090909, subjectivity=0.2886363636363637)",0.02159090909090909,0.2886363636363637,en,0,0,BritonandDane,,COVID19,CBSNews,,USA
1277585734057160704,Mon Jun 29 12:52:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @NairShilpa1308: 3949 new cases of Coronavirus reported in Tamil Nadu today!!

Chennai reports over 2000 cases for the first time. 2167…",new cases Coronavirus reported Tamil Nadu today Chennai reports cases first time,"Sentiment(polarity=0.19318181818181818, subjectivity=0.3939393939393939)",0.19318181818181812,0.3939393939393939,en,0,0,kv_ramanan,,,NairShilpa1308,,
1277585738205474818,Mon Jun 29 12:52:31 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @PeterHotez: 1/3: Taking flak for expressing my concerns about our national #COVID19 response to a massive resurgence in the American So…,/3 Taking flak expressing concerns national response massive resurgence American So,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,csgreeley,,COVID19,PeterHotez,,"Houston, Texas"
1277585743351885824,Mon Jun 29 12:52:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GavinNewsom: Week ahead reminder:
- #COVID19 has not gone away.
- Wash your hands.
- Practice physical distancing.
- Wear a mask.
- TAK…",Week ahead reminder gone away.- Wash hands.- Practice physical distancing.- Wear mask.- TAK,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)",0.0,0.14285714285714285,en,0,0,amkrahe,,COVID19,GavinNewsom,,"Charlotte, NC"
1277585746728071168,Mon Jun 29 12:52:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @basant_cg: Without any intention of sounding alarmist, one cannot ignore reports from doctors and scientists that #COVID19 has yet to m…",Without intention sounding alarmist one ignore reports doctors scientists yet,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,saurav_vvv,,COVID19,basant_cg,,Nepal
1277585751245389832,Mon Jun 29 12:52:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Said this ten hours earlier yesterday. But, eh, sure. Get all the clout. https://t.co/0ExmkDKYsf",Said ten hours earlier yesterday But eh sure Get clout,"Sentiment(polarity=0.16666666666666666, subjectivity=0.46296296296296297)",0.16666666666666666,0.46296296296296297,en,0,0,adbsideload,False,,,,
1277585755779395591,Mon Jun 29 12:52:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 COVID-19 plasma therapy resources for India

If anyone is looking to connect with a #COVID19 recovered… https://t.co/04bW1Ijl5i",COVID-19 plasma therapy resources IndiaIf anyone looking connect recovered,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GB41910548,False,COVID19,,,
1277585759441170436,Mon Jun 29 12:52:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CMOKerala: Press Meet on #COVID19. Live from Kerala Government Secretariat. https://t.co/TacZ0RCBi4,Press Meet Live Kerala Government Secretariat,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,0,0,apamor1,False,COVID19,CMOKerala,,
1277585763484397570,Mon Jun 29 12:52:37 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ICRC_Africa: “I came here for my safety.”

Sarah fled from South Sudan due to the fighting. But today, she is working to keep fellow re…",I came safety.Sarah fled South Sudan due fighting But today working keep fellow,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,0,TsaiJilly,,,ICRC_Africa,,"San Jose, CA"
1277585767670386689,Mon Jun 29 12:52:38 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",COVID19 Lockdown Look https://t.co/4AbaYWr60c,COVID19 Lockdown Look,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,realJavedBashir,False,,,,Leeds
1277585771843608581,Mon Jun 29 12:52:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DaaruBaazMehta: WATCH N SHARE MAX

ASHA Workers across Delhi are carrying out #SeroSurvey in Containment and High Risk Zones.

These wo…",WATCH N SHARE MAXASHA Workers across Delhi carrying Containment High Risk Zones.These wo,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999,en,0,0,AapHonest,,SeroSurvey,DaaruBaazMehta,,
1277585776067346433,Mon Jun 29 12:52:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MENA_Rights: The UN Working Group on Arbitrary Detention has issued a decision calling on the #UAE government to urgently release Omani…,The UN Working Group Arbitrary Detention issued decision calling government urgently release Omani,"Sentiment(polarity=-0.1, subjectivity=0.6)",-0.1,0.6,en,0,0,LyndonPeters01,,UAE,MENA_Rights,,
